,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
128,Drama,Movie,Kebrite Sookhte,2017,7.0,tt11142578
129,Drama,Movie,Invisible Battalion,2017,11.0,tt11155372
130,Drama,Movie,Pawan Raja,2017,10.0,tt11157870
131,Drama,Movie,Yoddha Arjun Pandit,2017,10.0,tt11157910
132,Drama,Movie,Ihe Ba Pyar Ke Rang Hajar,2017,12.0,tt11157694
133,Drama,Movie,Baap Re Baap,2017,10.0,tt11157932
134,Drama,Movie,Tohare Me Basela Pran,2017,12.0,tt11157712
135,Drama,Movie,Main Sehra Bandh Ke Aaunga,2017,10.0,tt11157882
136,Drama,Movie,Gundey,2017,11.0,tt11157774
137,Drama,Movie,Balma Rangrasiya,2017,11.0,tt11157786
138,Drama,Movie,Sugna 2,2017,10.0,tt11157796
139,Drama,Movie,Muqaddar,2017,10.0,tt11157830
140,Drama,Movie,The Red Resurrection,2017,11.0,tt11167046
141,Drama,Movie,Los lobos del Este,2017,12.0,tt11188402
142,Drama,Movie,Hams Al-Maâ,2018,3.0,tt11192624
143,Drama,Movie,Voices of Faith,2017,2.0,tt11194598
144,Drama,Movie,Nirahua Hindustani 2,2017,5.0,tt11238062
145,Drama,Movie,Sanwariya Mohe Rang De,2017,6.0,tt11238348
146,Drama,Movie,Bairi Bhail Sajanwaa Hamaar,2017,7.0,tt11238384
147,Drama,Movie,Challenge,2017,7.0,tt11242846
148,Drama,Movie,Bhagya Na Jane Koi,2017,11.0,tt11242638
149,Drama,Movie,Rani Dilwar Jani,2017,,tt11242720
150,Drama,Movie,Dilwala,2017,8.0,tt11242816
151,Drama,Movie,Hum Hai Lootere,2017,9.0,tt11242880
152,Drama,Movie,People Like Us,2017,9.0,tt11253764
153,Drama,Movie,Dhekrayet Porto Farina,2017,11.0,tt11269478
154,Drama,Movie,Rezk El-Bey Lik,2017,11.0,tt11269932
155,Drama,Movie,Giac Mo My,2017,12.0,tt11273780
156,Drama,Movie,Ke Trôm Chó,2017,10.0,tt11280592
157,Drama,Movie,Desert of No Return,2017,10.0,tt11291000
158,Drama,Movie,Mat Bien,2017,7.0,tt11295890
159,Drama,Movie,Mor Sangee,2017,,tt11304308
160,Drama,Movie,Idyll Nights,2017,9.0,tt11315360
161,Drama,Movie,The Fox's Summer 2,2017,5.0,tt11317728
162,Drama,Movie,2:22,2017,7.0,tt1131724
163,Drama,Movie,Nani Bai Ro Mayro,2017,4.0,tt11355600
164,Drama,Movie,Gli spettatori,2017,5.0,tt11357156
165,Drama,Movie,Three the Movie,2017,10.0,tt11374404
166,Drama,Movie,The Public Enemy,2017,6.0,tt11377510
167,Drama,Movie,Daughters love,2017,1.0,tt11399478
168,Drama,Movie,Iqro: Petualangan Meraih Bintang,2017,1.0,tt11474936
169,Drama,Movie,Myujikku no kodomotachi,2017,3.0,tt11488110
170,Drama,Movie,Jousou kazoku,2017,3.0,tt11488260
171,Drama,Movie,The Body Tap Massacre,2017,,tt11487824
172,Drama,Movie,Dhakad Lover,2017,11.0,tt11513870
173,Drama,Movie,Shaan,2017,10.0,tt11525730
174,Drama,Movie,Chakkar,2017,9.0,tt11526052
175,Drama,Movie,Khataara,2017,9.0,tt11525736
176,Drama,Movie,The Death Story of Sohrab,2017,12.0,tt11555166
177,Drama,Movie,Dead & Juicy,2017,,tt11568398
178,Drama,Movie,Antareen,2017,5.0,tt11570770
179,Drama,Movie,La Medea,2017,1.0,tt11583516
180,Drama,Movie,We Meet Again,2017,,tt11581320
181,Drama,Movie,Desert Drifters,2017,7.0,tt11607600
182,Drama,Movie,Richard III,2017,12.0,tt11610798
183,Drama,Movie,Missing Michael,2017,1.0,tt11616618
184,Drama,Movie,Don't Love Me,2017,4.0,tt11640552
185,Drama,Movie,London Love Story 2,2017,3.0,tt11644304
186,Drama,Movie,Promise,2017,1.0,tt11657044
187,Drama,Movie,Twin Flowers,2017,5.0,tt11657524
188,Drama,Movie,In My Father's Arms,2017,4.0,tt11724996
189,Drama,Movie,The Ming Dynasty Assassin,2017,8.0,tt11780876
190,Drama,Movie,Loretta,2017,9.0,tt11857598
191,Drama,Movie,Beauty and the Beast,2017,,tt11861230
192,Drama,Movie,A Dog's Life,2017,9.0,tt11911742
193,Drama,Movie,Fuori sede,2017,10.0,tt12006878
194,Drama,Movie,Entraña,2017,,tt12020214
195,Drama,Movie,Hamlet,2017,11.0,tt12057442
196,Drama,Movie,La Traversée,2017,4.0,tt12072976
197,Drama,Movie,Bound,2017,,tt12106146
198,Drama,Movie,Dur,2017,1.0,tt12131596
199,Drama,Movie,Alexander I: Into the Woods,2017,,tt12159434
200,Drama,Movie,"Catherine the Great: Husbands, Lovers and Sons",2017,,tt12159534
201,Drama,Movie,Kid Normal,2017,,tt12161946
202,Drama,Movie,Corneador,2017,2.0,tt12171062
203,Drama,Movie,Naryaa,2017,,tt12172390
204,Drama,Movie,Organic Motion Pictures (Production House),2017,12.0,tt12172456
205,Drama,Movie,Ghost in the Shell,2017,3.0,tt1219827
206,Drama,Movie,Residue,2017,4.0,tt12211802
207,Drama,Movie,Future King,2017,2.0,tt12211328
208,Drama,Movie,Skoro vsyo konchitsya,2017,9.0,tt12240682
209,Drama,Movie,Retina,2017,,tt1225856
210,Drama,Movie,Am Fenster,2017,9.0,tt12256954
211,Drama,Movie,La Cicatrice,2017,7.0,tt12257006
212,Drama,Movie,Yili hegu,2017,7.0,tt12264280
213,Drama,Movie,Alexander Jamieson,2017,9.0,tt1226736
214,Drama,Movie,Same Kind of Different as Me,2017,10.0,tt1230168
215,Drama,Movie,My Regret,2017,9.0,tt12306094
216,Drama,Movie,Oga,2017,6.0,tt12306118
217,Drama,Movie,Susurros del árbol,2017,7.0,tt12324404
218,Drama,Movie,The Wishing Tree,2017,6.0,tt1233600
219,Drama,Movie,Película,2017,3.0,tt12380038
220,Drama,Movie,Hosa Anubhava,2017,7.0,tt12392514
221,Drama,Movie,Le misanthrope,2017,2.0,tt12394686
222,Drama,Movie,Jugni hath kise na auni,2017,3.0,tt12404186
223,Drama,Movie,Death Note,2017,8.0,tt1241317
224,Drama,Movie,Bizim Küçük Günahlarimiz,2017,11.0,tt12445058
225,Drama,Movie,From London to Bali,2017,2.0,tt12492644
226,Drama,Movie,Naura & Genk Juara the Movie,2017,11.0,tt12497872
227,Drama,Movie,Swinging Blossom,2017,4.0,tt12531376
228,Drama,Movie,Ang lihim sa eskinita,2017,4.0,tt12541086
229,Drama,Movie,Tikim,2017,6.0,tt12542642
230,Drama,Movie,For Love Nor Money,2017,9.0,tt12566772
231,Drama,Movie,Glass,2017,1.0,tt12600806
232,Drama,Movie,Hombre,2017,,tt12609790
233,Drama,Movie,Nana: A Tale of Us,2017,7.0,tt12611990
234,Drama,Movie,The Stud VS Eowoodong,2017,10.0,tt12625444
235,Drama,Movie,The Body Interview,2017,7.0,tt12625372
236,Drama,Movie,If Cain Were Able,2017,8.0,tt12624888
237,Drama,Movie,The Intruders,2017,12.0,tt1262914
238,Drama,Movie,Poottu,2017,3.0,tt12650314
239,Drama,Movie,Volcanic Heaven,2017,9.0,tt12656262
240,Drama,Movie,Tainted Love,2017,5.0,tt12684652
241,Drama,Movie,Más vivos que nunca,2017,,tt12687730
242,Drama,Movie,Whisky e Hambúrguer,2017,7.0,tt12698970
243,Drama,Movie,Cinema Pyar Dies,2017,7.0,tt12716002
244,Drama,Movie,Elefantes,2017,,tt12736172
245,Drama,Movie,Bhalobashi Ajo,2017,7.0,tt12740952
246,Drama,Movie,Faustus,2017,,tt12739706
247,Drama,Movie,Pattanaje,2017,9.0,tt12747834
248,Drama,Movie,Based on Principle,2017,12.0,tt12764540
249,Drama,Movie,The Curiosity Shop,2017,11.0,tt12811028
250,Drama,Movie,Días Contados,2017,11.0,tt12833950
251,Drama,Movie,Aei Maatite (On This Land),2017,10.0,tt12837432
252,Drama,Movie,Cream,2017,,tt12851238
253,Drama,Movie,Quand je serai grand,2017,7.0,tt12877688
254,Drama,Movie,Sand - The Love Without Trust,2017,2.0,tt12887212
255,Drama,Movie,Dorama tokubetsu kikaku 'temisu no ken',2017,,tt12900612
256,Drama,Movie,Ghosts,2017,11.0,tt12914656
257,Drama,Movie,Sidney Hall,2018,3.0,tt1291566
258,Drama,Movie,Pragamiyam,2017,2.0,tt12916398
259,Drama,Movie,Peiyena Peiyum Kurudhi,2017,,tt12916394
260,Drama,Movie,Ebar Goyenda Basab,2017,1.0,tt12929200
261,Drama,Movie,Sweet Sex,2017,7.0,tt12937574
262,Drama,Movie,Wife's Friend Reunion,2017,3.0,tt12945880
263,Drama,Movie,Final Thesis,2017,4.0,tt13009530
264,Drama,Movie,Cleaner,2017,11.0,tt13024190
265,Drama,Movie,Indulekha,2017,7.0,tt13063144
266,Drama,Movie,Mombatthi,2017,11.0,tt13086116
267,Drama,Movie,Panipuri,2017,11.0,tt13086038
268,Drama,Movie,Smuggler,2017,12.0,tt13086288
269,Drama,Movie,Gowdru Hotel,2017,12.0,tt13086154
270,Drama,Movie,Dream Girl,2017,12.0,tt13086182
271,Drama,Movie,Illa,2017,12.0,tt13086538
272,Drama,Movie,Hani Hani Ibbani,2017,11.0,tt13086096
273,Drama,Movie,Upendra Matte Baa,2017,11.0,tt13086090
274,Drama,Movie,Anveshi,2017,12.0,tt13086208
275,Drama,Movie,Mooka Hakki,2017,12.0,tt13086590
276,Drama,Movie,Women's Day,2017,12.0,tt13086448
277,Drama,Movie,Roopa,2017,4.0,tt13099208
278,Drama,Movie,Real Police,2017,3.0,tt13099056
279,Drama,Movie,Mana Manthana,2017,2.0,tt13098996
280,Drama,Movie,Veera Ranachandi,2017,3.0,tt13099080
281,Drama,Movie,Melkote Manja,2017,2.0,tt13098992
282,Drama,Movie,Engineers,2017,4.0,tt13099250
283,Drama,Movie,Kalaberake,2017,3.0,tt13099116
284,Drama,Movie,Ajaramara,2017,3.0,tt13099134
285,Drama,Movie,Manasu Malligey,2017,3.0,tt13099156
286,Drama,Movie,Dhwani,2017,3.0,tt13099094
287,Drama,Movie,Preethi Prema,2017,2.0,tt13099016
288,Drama,Movie,Soundarya Nilaya,2017,4.0,tt13099230
289,Drama,Movie,Which Way There,2017,4.0,tt13111062
290,Drama,Movie,Thathana Thithi Mommagana Prastha,2017,8.0,tt13145126
291,Drama,Movie,E1,2017,8.0,tt13145140
292,Drama,Movie,Kadhal,2017,8.0,tt13145220
293,Drama,Movie,Parchandi,2017,8.0,tt13145362
294,Drama,Movie,Sneha Chakra,2017,8.0,tt13145178
295,Drama,Movie,Happy Journey,2017,9.0,tt13150070
296,Drama,Movie,Rajahamsa,2017,9.0,tt13150142
297,Drama,Movie,Krishna S/O C M,2017,8.0,tt13145716
298,Drama,Movie,Halli Sogadu,2017,9.0,tt13150118
299,Drama,Movie,Krack,2017,9.0,tt13150182
300,Drama,Movie,H Yarige,2017,9.0,tt13150082
301,Drama,Movie,5th Generation,2017,8.0,tt13145488
302,Drama,Movie,Maarikondavaru,2017,8.0,tt13145256
303,Drama,Movie,Lakshmi Narayanara Prapanchane Bere,2017,10.0,tt13151018
304,Drama,Movie,Sathya Harishchandra,2017,10.0,tt13151332
305,Drama,Movie,Thikla Kambaniya Kathe,2017,10.0,tt13151360
306,Drama,Movie,Sithara,2017,10.0,tt13151432
307,Drama,Movie,Haalu Thuppa,2017,11.0,tt13151074
308,Drama,Movie,Monalisa: A Tale of Lost Innocence,2017,4.0,tt13151454
309,Drama,Movie,April Na Himabindu,2017,10.0,tt13150862
310,Drama,Movie,Biko,2017,11.0,tt13151542
311,Drama,Movie,Kidi,2017,10.0,tt13150930
312,Drama,Movie,Once More Kaurava,2017,11.0,tt13151528
313,Drama,Movie,Nishyabda 2,2017,11.0,tt13151464
314,Drama,Movie,Gayatri,2017,10.0,tt13151444
315,Drama,Movie,Simha Hakida Hejje,2017,5.0,tt13155622
316,Drama,Movie,Kharabath,2017,11.0,tt13155412
317,Drama,Movie,Jayasurya,2017,11.0,tt13155394
318,Drama,Movie,Part-2,2017,4.0,tt13155530
319,Drama,Movie,Yudha Kanda,2017,4.0,tt13155540
320,Drama,Movie,Maasthi Gudi,2017,5.0,tt13155624
321,Drama,Movie,Raajaru,2017,11.0,tt13155504
322,Drama,Movie,Marali Manege,2017,5.0,tt13155580
323,Drama,Movie,Pokari Raja,2017,5.0,tt13155602
324,Drama,Movie,Nuggekai,2017,11.0,tt13155434
325,Drama,Movie,El secreto libre,2021,10.0,tt13173032
326,Drama,Movie,Don Giovanni,2017,4.0,tt13172970
327,Drama,Movie,Ee Kalarava,2017,6.0,tt13175162
328,Drama,Movie,Keetle Krishna,2017,5.0,tt13175106
329,Drama,Movie,Karaali,2017,5.0,tt13175076
330,Drama,Movie,Tab,2017,5.0,tt13175150
331,Drama,Movie,Sarkari Kelasa Devara Kelasa,2017,6.0,tt13175268
332,Drama,Movie,Jindaa,2017,6.0,tt13175548
333,Drama,Movie,Life 360,2017,,tt13175232
334,Drama,Movie,Trigger,2017,7.0,tt13175774
335,Drama,Movie,Baragala,2017,7.0,tt13175902
336,Drama,Movie,Halli Panchayathi,2017,7.0,tt13175778
337,Drama,Movie,Nammoor Haiklu,2017,6.0,tt13175634
338,Drama,Movie,Nanobne Ollevnu,2017,6.0,tt13175736
339,Drama,Movie,Shwethaa,2017,6.0,tt13176170
340,Drama,Movie,Enendu Hesaridali,2017,2.0,tt13176306
341,Drama,Movie,Students,2017,6.0,tt13175682
342,Drama,Movie,Gapallondu Cinema,2017,7.0,tt13175728
343,Drama,Movie,Siliconn City,2017,6.0,tt13175672
344,Drama,Movie,Kolara,2017,7.0,tt13175800
345,Drama,Movie,Bhagavad Sri Ramanuja,2017,6.0,tt13175686
346,Drama,Movie,Yugapurusha,2017,6.0,tt13175660
347,Drama,Movie,Bannada Neralu,2017,2.0,tt13176380
348,Drama,Movie,Meenakshi,2017,7.0,tt13176070
349,Drama,Movie,Kireeta,2017,7.0,tt13176028
350,Drama,Movie,Toss,2017,7.0,tt13176220
351,Drama,Movie,Chowdhury Rajbari,2017,12.0,tt13186110
352,Drama,Movie,Portrait of an American Family,2017,1.0,tt1318527
353,Drama,Movie,How Do You Feel,2017,,tt13212766
354,Drama,Movie,Awakening Love,2017,3.0,tt13206788
355,Drama,Movie,Akatho Puratho,2017,2.0,tt13219198
356,Drama,Movie,Style Raja,2017,2.0,tt13243800
357,Drama,Movie,Rush,2017,2.0,tt13243778
358,Drama,Movie,Lee,2017,1.0,tt13243484
359,Drama,Movie,Hai,2017,,tt13243550
360,Drama,Movie,Mumbai,2017,1.0,tt13243538
361,Drama,Movie,Jalsa,2017,2.0,tt13243772
362,Drama,Movie,En Nin Problemmu,2017,1.0,tt13243506
363,Drama,Movie,Amaravathi,2017,2.0,tt13275486
364,Drama,Movie,White Chairs,2017,10.0,tt13339106
365,Drama,Movie,Sinandomeng,2017,7.0,tt13357862
366,Drama,Movie,Astracã,2017,,tt13368290
367,Drama,Movie,Kamunggai,2017,7.0,tt13381740
368,Drama,Movie,Arman. When the angels sleep,2017,10.0,tt13385048
369,Drama,Movie,Mais Ar à Esquerda,2017,5.0,tt13390456
370,Drama,Movie,Baklad,2017,7.0,tt13399228
371,Drama,Movie,Ek Anokhi Dulhan - Saavi,2017,6.0,tt13407506
372,Drama,Movie,"Lixouri, antio",2017,11.0,tt13415492
373,Drama,Movie,The Great Eastern,2017,11.0,tt13415414
374,Drama,Movie,Horam,2017,1.0,tt13416838
375,Drama,Movie,Bethanie,2017,12.0,tt13429374
376,Drama,Movie,Markus Specht,2017,8.0,tt13493710
377,Drama,Movie,Befikar Besahare,2017,7.0,tt13493540
378,Drama,Movie,Invictus Basketball,2017,6.0,tt13502726
379,Drama,Movie,Thelivuppathaiyin Neesa Thooram,2017,,tt13504026
380,Drama,Movie,An Affair: My Friend's Mom,2017,,tt13519098
381,Drama,Movie,Dhondi,2017,,tt13538460
382,Drama,Movie,Ek Maratha Lakh Maratha,2017,,tt13538260
383,Drama,Movie,The Little Kings,2017,2.0,tt13551250
384,Drama,Movie,Behind the Wheels,2017,6.0,tt13557808
385,Drama,Movie,Day at Park,2017,,tt13568754
386,Drama,Movie,Killa,2017,6.0,tt13624866
387,Drama,Movie,Naayikar Bhumikay,2017,2.0,tt13635916
388,Drama,Movie,Broken,2017,1.0,tt13652648
389,Drama,Movie,Com si fos ahir,2017,2.0,tt13658360
390,Drama,Movie,Das Beziehungskonto,2017,10.0,tt13676638
391,Drama,Movie,Eternal sleep,2017,,tt13696578
392,Drama,Movie,Nammurali,2017,11.0,tt13702064
393,Drama,Movie,Reckless Soul,2017,12.0,tt13707014
394,Drama,Movie,Re-Birth,2017,9.0,tt13724392
395,Drama,Movie,The Beast Girls,2017,6.0,tt13734316
396,Drama,Movie,Drowning,2017,3.0,tt1379178
397,Drama,Movie,Blood Honey,2017,9.0,tt1380151
398,Drama,Movie,Limbo,2017,7.0,tt13860170
399,Drama,Movie,Shimmer Lake,2017,6.0,tt1386691
400,Drama,Movie,Downsizing,2018,1.0,tt1389072
401,Drama,Movie,Sevadi sevmaydi,2017,,tt13938018
402,Drama,Movie,Todas Las Voces: El Coro Ciudadano De Providencia,2017,12.0,tt13950002
403,Drama,Movie,A Strange New Beauty,2017,,tt13954154
404,Drama,Movie,Forget Me Not (Faithess Romance),2017,1.0,tt13989774
405,Drama,Movie,Gerasim,2017,10.0,tt14019840
406,Drama,Movie,The Talk,2017,3.0,tt14069324
407,Drama,Movie,Passer By,2017,6.0,tt14077282
408,Drama,Movie,Ghat,2017,12.0,tt14078926
409,Drama,Movie,Nirbhaya,2017,10.0,tt14079180
410,Drama,Movie,Near,2017,10.0,tt14111012
411,Drama,Movie,Azhagana En Charupriya,2017,2.0,tt14106854
412,Drama,Movie,Table 19,2017,3.0,tt1412528
413,Drama,Movie,Tukhor: Operation Club D,2017,7.0,tt14148320
414,Drama,Movie,Another Man Will,2017,1.0,tt14162640
415,Drama,Movie,Eleonora,2017,2.0,tt14188636
416,Drama,Movie,El-Funduq,2017,10.0,tt14236644
417,Drama,Movie,National Theatre Live: Consent,2017,5.0,tt14240648
418,Drama,Movie,Chalagaara,2017,5.0,tt14252664
419,Drama,Movie,Deal,2017,7.0,tt14252756
420,Drama,Movie,Chandrabhaga,2017,8.0,tt14267014
421,Drama,Movie,La fille de menage,2017,12.0,tt14270866
422,Drama,Movie,Tenmei no ko - cho shi minashigo,2017,,tt14281082
423,Drama,Movie,Katinka,2017,,tt14281786
424,Drama,Movie,Jitsuroku yakubutsu no daisho --sei ni oboreta on'na - 2,2017,,tt14282018
425,Drama,Movie,The Actress,2017,10.0,tt14303386
426,Drama,Movie,Hamroh,2017,,tt14359152
427,Drama,Movie,Gingerella (RockaFela),2017,11.0,tt14382442
428,Drama,Movie,Figli come noi,2017,2.0,tt14399822
429,Drama,Movie,Badami Halwa,2017,1.0,tt14433510
430,Drama,Movie,Days of Tears,2017,4.0,tt14437332
431,Drama,Movie,Magic Lost in Transformation,2017,5.0,tt14447108
432,Drama,Movie,Footprints,2017,8.0,tt14449448
433,Drama,Movie,Saathi,2017,2.0,tt14465346
434,Drama,Movie,Yashoda,2017,9.0,tt14465930
435,Drama,Movie,Chimmanbhai Ni Chaal,2017,9.0,tt14465948
436,Drama,Movie,Love Story Ma Locho Padyo,2017,3.0,tt14465406
437,Drama,Movie,Jiv Thi Vali Mari Janudi,2017,8.0,tt14465910
438,Drama,Movie,Janu Mari Lakhoma Ek,2017,1.0,tt14465330
439,Drama,Movie,Love Virus,2017,2.0,tt14465356
440,Drama,Movie,Love Lafru Lagan,2017,4.0,tt14465424
